Id,Sales
34400,4978.917910447764
35256,7423.4470533434105
36112,7669.694446553369
36968,7062.788418124161
37824,7529.534139322697
38680,8459.208635575107
39536,2026.7471264367832
40392,4978.917910447764
161,3652.0
1017,3672.0
1873,3728.0
2729,4146.0
4441,2944.0
5297,2606.0
6153,2310.0
7009,2330.0
7865,2386.0
8721,2804.0
10433,2944.0
11289,4092.0
12145,3796.0
13001,3816.0
13857,3872.0
14713,4290.0
16425,2944.0
17281,2750.0
18137,2454.0
18993,2474.0
19849,2530.0
20705,2948.0
22417,2944.0
23273,4092.0
24129,3796.0
24985,3816.0
25841,3872.0
26697,4290.0
28409,2944.0
29265,2750.0
30121,2454.0
30977,2474.0
31833,2530.0
32689,2948.0
34401,2944.0
35257,4092.0
36113,3796.0
36969,3816.0
37825,3872.0
38681,4290.0
40393,2944.0
162,5172.0
1018,5848.0
1874,5524.0
2730,6164.0
4442,3588.0
5298,4044.0
6154,3672.0
7010,4348.0
7866,4024.0
8722,4664.0
10434,3588.0
11290,5544.0
12146,5172.0
13002,5848.0
13858,5524.0
14714,6164.0
16426,3588.0
17282,4300.0
18138,3928.0
18994,4604.0
19850,4280.0
20706,4920.0
22418,3588.0
23274,5800.0
24130,5428.0
24986,6104.0
25842,5780.0
26698,6420.0
28410,3588.0
29266,4300.0
30122,3928.0
30978,4604.0
31834,4280.0
32690,4920.0
34402,3588.0
35258,5800.0
36114,5428.0
36970,6104.0
37826,5780.0
38682,6420.0
40394,3588.0
163,8948.0
1019,9290.0
1875,9549.0
2731,10877.0
4443,7434.0
5299,6456.0
6155,5764.0
7011,6106.0
7867,6365.0
8723,7693.0
10435,7434.0
11291,9640.0
12147,8948.0
13003,9290.0
13859,9549.0
14715,10877.0
16427,7434.0
17283,6456.0
18139,5764.0
18995,6106.0
19851,6365.0
20707,7693.0
22419,7434.0
23275,9640.0
24131,8948.0
24987,9290.0
25843,9549.0
26699,10877.0
28411,7434.0
29267,6456.0
30123,5764.0
30979,6106.0
31835,6661.0
32691,7989.0
34403,7434.0
35259,9937.0
36115,9244.0
36971,9587.0
37827,9845.0
38683,11174.0
40395,7434.0
164,9712.0
1020,9992.0
1876,10184.0
2732,11840.0
4444,10008.0
5300,8016.0
6156,6544.0
7012,6824.0
7868,7016.0
8724,8672.0
10436,10008.0
11292,11184.0
12148,9712.0
13004,9992.0
13860,10184.0
14716,11840.0
16428,10008.0
17284,8016.0
18140,6544.0
18996,6824.0
19852,7016.0
20708,8672.0
22420,10008.0
23276,11184.0
24132,9712.0
24988,9992.0
25844,10184.0
26700,11840.0
28412,10008.0
29268,8016.0
30124,6544.0
30980,6824.0
31836,7304.0
32692,8960.0
34404,10008.0
35260,11472.0
36116,10000.0
36972,10280.0
37828,10472.0
38684,12128.0
40396,10008.0
165,7150.0
1021,7313.0
1877,7490.0
2733,8974.5
4445,6274.0
5301,5359.0
6157,4635.5
7013,4798.5
7869,4975.5
8725,5871.0
10437,6274.0
11293,8462.5
12149,7739.0
13005,7902.0
13861,8079.0
14717,8974.5
16429,6274.0
17285,5359.0
18141,4635.5
18997,4798.5
19853,4975.5
20709,5871.0
22421,6274.0
23277,8462.5
24133,7739.0
24989,7902.0
25845,8079.0
26701,8974.5
29269,5359.0
30125,4635.5
30981,4798.5
31837,4975.5
32693,5871.0
35261,8462.5
36117,7739.0
36973,7902.0
37829,8079.0
38685,8974.5
40397,6274.0
166,7996.0
1022,8088.0
1878,8572.0
2734,9936.0
4446,6652.0
5302,5544.0
6158,5184.0
7014,5276.0
7870,5760.0
8726,7124.0
10438,6652.0
11294,8356.0
12150,7996.0
13006,8088.0
13862,8572.0
14718,9936.0
16430,6652.0
17286,5544.0
18142,5184.0
18998,5276.0
19854,5760.0
20710,7124.0
22422,6652.0
23278,8356.0
24134,7996.0
24990,8088.0
25846,8572.0
26702,9936.0
28414,6652.0
29270,5544.0
30126,5184.0
30982,5276.0
31838,5968.0
32694,7332.0
34406,6652.0
35262,8564.0
36118,8204.0
36974,8296.0
37830,8780.0
38686,10144.0
40398,6652.0
167,5160.0
1023,5080.0
1879,5236.0
2735,5700.0
4447,4280.0
5303,4104.0
6159,3988.0
7015,3908.0
7871,4064.0
8727,4528.0
10439,4280.0
11295,5276.0
12151,5160.0
13007,5080.0
13863,5236.0
14719,5700.0
16431,4280.0
17287,4104.0
18143,3988.0
18999,4056.0
19855,4212.0
20711,4676.0
22423,4280.0
23279,5424.0
24135,5308.0
24991,5228.0
25847,5384.0
26703,5848.0
28415,4280.0
29271,4252.0
30127,4136.0
30983,4056.0
31839,4212.0
32695,4676.0
34407,4280.0
35263,5424.0
36119,5308.0
36975,5228.0
37831,5384.0
38687,5848.0
40399,4280.0
168,6124.0
1024,6076.0
1880,6388.0
2736,6736.0
4448,2516.0
5304,4272.0
6160,4564.0
7016,4516.0
7872,4828.0
8728,5280.0
10440,2516.0
11296,5728.0
12152,6024.0
13008,5972.0
13864,6288.0
14720,6736.0
16432,2516.0
17288,4272.0
18144,4564.0
19000,4516.0
19856,4828.0
20712,5280.0
22424,2516.0
23280,5728.0
24136,6024.0
24992,5972.0
25848,6288.0
26704,6736.0
29272,4272.0
30128,4564.0
30984,4516.0
31840,4828.0
32696,5280.0
34408,2516.0
35264,5728.0
36120,6024.0
36976,5972.0
37832,6288.0
38688,6736.0
40400,2516.0
169,3536.0
1025,3616.0
1881,3824.0
2737,4184.0
4449,1944.0
5305,2808.0
6161,2728.0
7017,2808.0
7873,3016.0
8729,3376.0
10441,1944.0
11297,3616.0
12153,3536.0
13009,3616.0
13865,3824.0
14721,4184.0
16433,1944.0
17289,2808.0
18145,2728.0
19001,2808.0
19857,3016.0
20713,3376.0
22425,1944.0
23281,3616.0
24137,3536.0
24993,3616.0
25849,3824.0
26705,4184.0
28417,1944.0
29273,2808.0
30129,2728.0
30985,2808.0
31841,2984.0
32697,3344.0
34409,1944.0
35265,3584.0
36121,3504.0
36977,3584.0
37833,3792.0
38689,4152.0
40401,1944.0
170,5598.5
1026,5642.5
1882,6207.0
2738,6625.0
4450,3779.5
5306,3807.5
6162,3828.0
7018,3872.0
7874,4436.5
8730,4854.5
10442,3779.5
11298,5578.0
12154,5598.5
13010,5642.5
13866,6207.0
14722,6625.0
16434,3779.5
17290,3807.5
18146,3828.0
19002,3872.0
19858,4436.5
20714,4854.5
22426,3779.5
23282,5578.0
24138,5598.5
24994,5642.5
25850,6207.0
26706,6625.0
28418,3779.5
29274,3807.5
30130,3828.0
30986,3872.0
31842,4530.0
32698,4948.0
34410,3779.5
35266,5671.5
36122,5692.0
36978,5736.0
37834,6300.5
38690,6718.5
40402,3779.5
171,6432.0
1027,6240.0
1883,6392.0
2739,7232.0
4451,5280.0
5307,5128.0
6163,4768.0
7019,4576.0
7875,4728.0
8731,5568.0
10443,5280.0
11299,6792.0
12155,6432.0
13011,6240.0
13867,6392.0
14723,7232.0
16435,5280.0
17291,5488.0
18147,5128.0
19003,4936.0
19859,5088.0
20715,5928.0
22427,5280.0
23283,7152.0
24139,6792.0
24995,6600.0
25851,6752.0
26707,7592.0
28419,5280.0
29275,5488.0
30131,5128.0
30987,4936.0
31843,5088.0
32699,5928.0
34411,5280.0
35267,7152.0
36123,6792.0
36979,6600.0
37835,6752.0
38691,7592.0
40403,5280.0
172,7232.0
1028,7104.0
1884,7168.0
2740,8640.0
4452,6560.0
5308,5888.0
6164,5536.0
7020,5408.0
7876,5472.0
8732,6944.0
10444,6560.0
11300,8160.0
12156,7808.0
13012,7680.0
13868,7744.0
14724,9216.0
16436,6560.0
17292,5888.0
18148,5536.0
19004,5408.0
19860,5472.0
20716,6944.0
22428,6560.0
23284,8160.0
24140,7808.0
24996,7680.0
25852,7744.0
26708,9216.0
28420,6560.0
29276,5888.0
30132,5536.0
30988,5408.0
31844,5472.0
32700,6944.0
34412,6560.0
35268,8160.0
36124,7808.0
36980,7680.0
37836,7744.0
38692,9216.0
40404,6560.0
173,8198.0
1029,8324.0
1885,8926.0
2741,9692.0
4453,5848.0
5309,6192.0
6165,5920.0
7021,6046.0
7877,6648.0
8733,7414.0
10445,5848.0
11301,7950.0
12157,7678.0
13013,7804.0
13869,8406.0
14725,9172.0
16437,5328.0
17293,5672.0
18149,5400.0
19005,5526.0
19861,6128.0
20717,6894.0
22429,5328.0
23285,7950.0
24141,7678.0
24997,7804.0
25853,8406.0
26709,9172.0
28421,5328.0
29277,5672.0
30133,5400.0
30989,5526.0
31845,6128.0
32701,6894.0
34413,5328.0
35269,7950.0
36125,7678.0
36981,7804.0
37837,8406.0
38693,9172.0
40405,5328.0
174,6562.0
1030,6896.0
1886,7262.0
2742,7972.0
4454,4388.0
5310,5450.0
6166,4622.0
7022,4956.0
7878,5322.0
8734,6032.0
10446,4388.0
11302,7390.0
12158,6562.0
13014,6896.0
13870,7262.0
14726,7972.0
16438,4388.0
17294,5450.0
18150,4622.0
19006,4956.0
19862,5322.0
20718,6032.0
22430,4388.0
23286,7390.0
24142,6562.0
24998,6896.0
25854,7262.0
26710,7972.0
28422,4388.0
29278,5450.0
30134,4622.0
30990,4956.0
31846,5434.0
32702,6144.0
34414,4388.0
35270,7502.0
36126,6674.0
36982,7008.0
37838,7374.0
38694,8084.0
40406,4388.0
175,8408.0
1031,8436.0
1887,8592.0
2743,9416.0
4455,8080.0
5311,7096.0
6167,6316.0
7023,6344.0
7879,6500.0
8735,7324.0
10447,8080.0
11303,9188.0
12159,8408.0
13015,8436.0
13871,8592.0
14727,9416.0
16439,8080.0
17295,7096.0
18151,6316.0
19007,6344.0
19863,6500.0
20719,7324.0
22431,8080.0
23287,9188.0
24143,8408.0
24999,8436.0
25855,8592.0
26711,9416.0
28423,8080.0
29279,7096.0
30135,6316.0
30991,6344.0
31847,6808.0
32703,7632.0
34415,8080.0
35271,9496.0
36127,8716.0
36983,8744.0
37839,8900.0
38695,9724.0
40407,8080.0
176,9893.25
1032,9526.25
1888,9766.75
2744,11031.5
4456,7710.0
5312,7546.5
6168,6767.5
7024,6400.5
7880,6641.0
8736,7905.75
10448,7710.0
11304,11135.75
12160,10356.75
13016,9989.75
13872,10230.25
14728,11495.0
16440,7710.0
17296,8010.0
18152,7231.0
19008,6864.0
19864,7104.5
20720,8369.25
22432,7710.0
23288,11135.75
24144,10356.75
25000,9989.75
25856,10230.25
26712,11495.0
28424,7710.0
29280,8010.0
30136,7231.0
30992,6864.0
31848,7104.5
32704,8369.25
34416,7710.0
35272,11135.75
36128,10356.75
36984,9989.75
37840,10230.25
38696,11495.0
40408,7710.0
177,8016.0
1033,8016.0
1889,8384.0
2745,9456.0
4457,7216.0
5313,6704.0
6169,6064.0
7025,6064.0
7881,6432.0
8737,7504.0
10449,7216.0
11305,8656.0
12161,8016.0
13017,8016.0
13873,8384.0
14729,9456.0
16441,7216.0
17297,6896.0
18153,6256.0
19009,6256.0
19865,6624.0
20721,7696.0
22433,7216.0
23289,8848.0
24145,8208.0
25001,8208.0
25857,8576.0
26713,9648.0
28425,7216.0
29281,6896.0
30137,6256.0
30993,6256.0
31849,6624.0
32705,7696.0
34417,7216.0
35273,8848.0
36129,8208.0
36985,8208.0
37841,8576.0
38697,9648.0
40409,7216.0
178,5344.0
1034,5392.0
1890,5384.0
2746,6512.0
4458,4880.0
5314,4224.0
6170,3616.0
7026,3664.0
7882,3656.0
8738,4424.0
10450,4880.0
11306,6312.0
12162,5704.0
13018,5752.0
13874,5744.0
14730,6512.0
16442,4880.0
17298,4224.0
18154,3616.0
19010,3664.0
19866,3656.0
20722,4424.0
22434,4880.0
23290,6312.0
24146,5704.0
25002,5752.0
25858,5744.0
26714,6512.0
29282,4224.0
30138,3616.0
30994,3664.0
31850,3656.0
32706,4424.0
34418,4880.0
35274,6312.0
36130,5704.0
36986,5752.0
37842,5744.0
38698,6512.0
40410,4880.0
179,10301.5
1035,10423.875
1891,11011.5
2747,11902.125
4459,8292.75
5315,8134.375
6171,7816.125
7027,7938.5
7883,8526.125
8739,9416.75
10451,8292.75
11307,10434.75
12163,10116.625
13019,10238.875
13875,10826.625
14731,11717.125
16443,8107.875
17299,7949.5
18155,7631.25
19011,7753.625
19867,8341.25
20723,9231.875
22435,8107.875
23291,10434.75
24147,10116.625
25003,10238.875
25859,10826.625
26715,11717.125
28427,8107.875
29283,7949.5
30139,7631.25
30995,7753.625
31851,8341.25
32707,9231.875
34419,8107.875
35275,10434.75
36131,10116.625
36987,10238.875
37843,10826.625
38699,11717.125
40411,8107.875
180,12384.0
1036,13072.0
1892,13600.0
2748,16304.0
4460,9792.0
5316,7936.0
6172,7024.0
7028,7712.0
7884,8240.0
8740,10944.0
10452,9792.0
11308,13296.0
12164,12384.0
13020,13072.0
13876,13600.0
14732,16304.0
16444,9792.0
17300,7936.0
18156,7024.0
19012,7712.0
19868,8240.0
20724,10944.0
22436,9792.0
23292,13296.0
24148,12384.0
25004,13072.0
25860,13600.0
26716,16304.0
28428,9792.0
29284,7936.0
30140,7024.0
30996,7712.0
31852,8432.0
32708,11136.0
34420,9792.0
35276,13488.0
36132,12576.0
36988,13264.0
37844,13792.0
38700,16496.0
40412,9792.0
181,7144.0
1037,7072.0
1893,7552.0
2749,8768.0
4461,4008.0
5317,4648.0
6173,4320.0
7029,4248.0
7885,4728.0
8741,5944.0
10453,4008.0
11309,7616.0
12165,7288.0
13021,7216.0
13877,7696.0
14733,8912.0
16445,4152.0
17301,4792.0
18157,4464.0
19013,4392.0
19869,4872.0
20725,6088.0
22437,4152.0
23293,7616.0
24149,7288.0
25005,7216.0
25861,7696.0
26717,8912.0
28429,4152.0
29285,4792.0
30141,4464.0
30997,4392.0
31853,4872.0
32709,6088.0
34421,4152.0
35277,7616.0
36133,7288.0
36989,7216.0
37845,7696.0
38701,8912.0
40413,4152.0
182,8560.0
1038,8608.0
1894,9224.0
2750,10264.0
4462,6040.0
5318,6464.0
6174,6056.0
7030,6104.0
7886,6720.0
8742,7760.0
10454,6040.0
11310,8968.0
12166,8560.0
13022,8608.0
13878,9224.0
14734,10264.0
16446,6040.0
17302,6464.0
18158,6056.0
19014,6104.0
19870,6720.0
20726,7760.0
22438,6040.0
23294,8968.0
24150,8560.0
25006,8608.0
25862,9224.0
26718,10264.0
28430,6040.0
29286,6464.0
30142,6056.0
30998,6104.0
31854,6880.0
32710,7920.0
34422,6040.0
35278,9128.0
36134,8720.0
36990,8768.0
37846,9384.0
38702,10424.0
40414,6040.0
183,5782.0
1039,5506.0
1895,5678.0
2751,6676.0
4463,5160.0
5319,4078.0
6175,3724.0
7031,3448.0
7887,3620.0
8743,4618.0
10455,5160.0
11311,6136.0
12167,5782.0
13023,5506.0
13879,5678.0
14735,6676.0
16447,5160.0
17303,4078.0
18159,3724.0
19015,3448.0
19871,3620.0
20727,4618.0
22439,5160.0
23295,6136.0
24151,5782.0
25007,5506.0
25863,5678.0
26719,6676.0
28431,5160.0
29287,4078.0
30143,3724.0
30999,3448.0
31855,3808.0
32711,4806.0
34423,5160.0
35279,6324.0
36135,5970.0
36991,5694.0
37847,5866.0
38703,6864.0
40415,5160.0
184,6968.0
1040,7156.0
1896,7304.0
2752,8284.0
4464,6540.0
5320,5744.0
6176,4984.0
7032,5172.0
7888,5320.0
8744,6300.0
10456,6540.0
11312,7728.0
12168,6968.0
13024,7156.0
13880,7304.0
14736,8284.0
16448,6540.0
17304,5744.0
18160,4984.0
19016,5172.0
19872,5320.0
20728,6300.0
22440,6540.0
23296,7728.0
24152,6968.0
25008,7156.0
25864,7304.0
26720,8284.0
28432,6540.0
29288,5744.0
30144,4984.0
31000,5172.0
31856,5376.0
32712,6356.0
34424,6540.0
35280,7784.0
36136,7024.0
36992,7212.0
37848,7360.0
38704,8340.0
40416,6540.0
185,4882.0
1041,4650.0
1897,4906.0
2753,6292.0
4465,3154.0
5321,3242.0
6177,2758.0
7033,2526.0
7889,2782.0
8745,4168.0
10457,3154.0
11313,5572.0
12169,5088.0
13025,4856.0
13881,5112.0
14737,6498.0
16449,3360.0
17305,3448.0
18161,2964.0
19017,2732.0
19873,2988.0
20729,4374.0
22441,3360.0
23297,5572.0
24153,5088.0
25009,4856.0
25865,5112.0
26721,6498.0
28433,3360.0
29289,3448.0
30145,2964.0
31001,2732.0
31857,2988.0
32713,4374.0
34425,3360.0
35281,5572.0
36137,5088.0
36993,4856.0
37849,5112.0
38705,6498.0
40417,3360.0
186,8304.0
1042,8504.0
1898,9024.0
2754,10488.0
4466,5568.0
5322,5600.0
6178,5720.0
7034,5920.0
7890,6440.0
8746,7232.0
10458,5568.0
11314,8856.0
12170,8976.0
13026,9176.0
13882,9696.0
14738,10488.0
16450,5568.0
17306,5600.0
18162,5720.0
19018,5920.0
19874,6440.0
20730,7232.0
22442,5568.0
23298,8856.0
24154,8976.0
25010,9176.0
25866,9696.0
26722,10488.0
28434,5840.0
29290,5600.0
30146,5720.0
31002,5920.0
31858,6440.0
32714,7232.0
34426,5568.0
35282,8856.0
36138,8976.0
36994,9176.0
37850,9696.0
38706,10488.0
40418,5568.0
187,5882.0
1043,6168.0
1899,6334.0
2755,7700.0
4467,4920.0
5323,3836.0
6179,3212.0
7035,3498.0
7891,3664.0
8747,5030.0
10459,4920.0
11315,6506.0
12171,5882.0
13027,6168.0
13883,6334.0
14739,7700.0
16451,4920.0
17307,3836.0
18163,3212.0
19019,3498.0
19875,3664.0
20731,5030.0
22443,4920.0
23299,6506.0
24155,5882.0
25011,6168.0
25867,6334.0
26723,7700.0
28435,4920.0
29291,3836.0
30147,3212.0
31003,3498.0
31859,3858.0
32715,5224.0
34427,4920.0
35283,6702.0
36139,6076.0
36995,6364.0
37851,6528.0
38707,7896.0
40419,4920.0
188,9495.5
1044,9565.0
1900,9862.5
2756,11005.5
4468,8593.0
5324,7649.0
6180,7533.5
7036,7603.0
7892,7900.5
8748,9043.5
10460,8593.0
11316,9427.0
12172,9312.0
13028,9381.0
13884,9679.0
14740,10821.5
16452,8409.5
17308,7465.5
18164,7350.0
19020,7419.5
19876,7717.0
20732,8860.0
22444,8409.5
23300,9427.0
24156,9312.0
25012,9381.0
25868,9679.0
26724,10821.5
28436,8409.5
29292,7465.5
30148,7350.0
31004,7419.5
31860,7717.0
32716,8860.0
34428,8409.5
35284,9427.0
36140,9312.0
36996,9381.0
37852,9679.0
38708,10821.5
40420,8409.5
189,7812.0
1045,7712.0
1901,8080.0
2757,8916.0
4469,5980.0
5325,6380.0
6181,5876.0
7037,5776.0
7893,6144.0
8749,6980.0
10461,5980.0
11317,8316.0
12173,7812.0
13029,7712.0
13885,8080.0
14741,8916.0
16453,5980.0
17309,6380.0
18165,5876.0
19021,5880.0
19877,6248.0
20733,7084.0
22445,5980.0
23301,8416.0
24157,7916.0
25013,7812.0
25869,8184.0
26725,9016.0
28437,5980.0
29293,6484.0
30149,5980.0
31005,5880.0
31861,6248.0
32717,7084.0
34429,5980.0
35285,8416.0
36141,7916.0
36997,7812.0
37853,8184.0
38709,9016.0
40421,5980.0
190,9862.0
1046,9633.0
1902,9900.0
2758,11821.0
4470,7634.0
5326,6881.0
6182,6321.0
7038,6092.0
7894,6359.0
8750,8280.0
10462,7634.0
11318,10728.0
12174,10169.0
13030,9939.0
13886,10207.0
14742,12127.0
16454,7941.0
17310,7188.0
18166,6628.0
19022,6399.0
19878,6666.0
20734,8587.0
22446,7941.0
23302,10728.0
24158,10169.0
25014,9939.0
25870,10207.0
26726,12127.0
28438,7941.0
29294,7188.0
30150,6628.0
31006,6399.0
31862,6666.0
32718,8587.0
34430,7941.0
35286,10728.0
36142,10169.0
36998,9939.0
37854,10207.0
38710,12127.0
40422,7941.0
191,8896.0
1047,8864.0
1903,9504.0
2759,10496.0
4471,7552.0
5327,6992.0
6183,6720.0
7039,6688.0
7895,7328.0
8751,8320.0
10463,7552.0
11319,9168.0
12175,8896.0
13031,8864.0
13887,9504.0
14743,10496.0
16455,7552.0
17311,7632.0
18167,7360.0
19023,7328.0
19879,7968.0
20735,8960.0
22447,7552.0
23303,9808.0
24159,9536.0
25015,9504.0
25871,10144.0
26727,11136.0
28439,7552.0
29295,7632.0
30151,7360.0
31007,7328.0
31863,7968.0
32719,8960.0
34431,7552.0
35287,9808.0
36143,9536.0
36999,9504.0
37855,10144.0
38711,11136.0
40423,7552.0
192,5916.0
1048,5554.0
1904,5806.0
2760,6582.0
4472,4670.0
5328,4782.0
6184,4500.0
7040,4138.0
7896,4390.0
8752,5166.0
10464,4670.0
11320,6198.0
12176,5916.0
13032,5554.0
13888,5806.0
14744,6582.0
16456,4670.0
17312,5018.0
18168,4736.0
19024,4374.0
19880,4626.0
20736,5402.0
22448,4670.0
23304,6436.0
24160,6152.0
25016,5792.0
25872,6042.0
26728,6820.0
28440,4670.0
29296,5018.0
30152,4736.0
31008,4374.0
31864,4626.0
32720,5402.0
34432,4670.0
35288,6436.0
36144,6152.0
37000,5792.0
37856,6042.0
38712,6820.0
40424,4670.0
193,9540.0
1049,9804.0
1905,10120.0
2761,12080.0
4473,7956.0
5329,6264.0
6185,5636.0
7041,5900.0
7897,6216.0
8753,8176.0
10465,7956.0
11321,10276.0
12177,9648.0
13033,9912.0
13889,10228.0
14745,12188.0
16457,8064.0
17313,6372.0
18169,5744.0
19025,6008.0
19881,6324.0
20737,8284.0
22449,8064.0
23305,10276.0
24161,9648.0
25017,9912.0
25873,10228.0
26729,12188.0
28441,8064.0
29297,6372.0
30153,5744.0
31009,6008.0
31865,6324.0
32721,8284.0
34433,8064.0
35289,10276.0
36145,9648.0
37001,9912.0
37857,10228.0
38713,12188.0
40425,8064.0
194,20476.0
1050,20440.0
1906,21520.0
2762,23212.0
4474,18536.0
5330,16272.0
6186,16116.0
7042,16080.0
7898,17160.0
8754,18852.0
10466,18536.0
11322,20632.0
12178,20476.0
13034,20440.0
13890,21520.0
14746,23212.0
16458,18536.0
17314,16272.0
18170,16116.0
19026,16080.0
19882,17160.0
20738,18852.0
22450,18536.0
23306,20632.0
24162,20476.0
25018,20440.0
25874,21520.0
26730,23212.0
28442,18536.0
29298,16272.0
30154,16116.0
31010,16080.0
31866,17084.0
32722,18776.0
34434,18536.0
35290,20556.0
36146,20400.0
37002,20364.0
37858,21444.0
38714,23136.0
40426,18536.0
195,11904.0
1051,12204.0
1907,12584.0
2763,14672.0
4475,9280.0
5331,8028.0
6187,7420.0
7043,7720.0
7899,8100.0
8755,10188.0
10467,9280.0
11323,12512.0
12179,11904.0
13035,12204.0
13891,12584.0
14747,14672.0
16459,9280.0
17315,8028.0
18171,7420.0
19027,7720.0
19883,8100.0
20739,10188.0
22451,9280.0
23307,12512.0
24163,11904.0
25019,12204.0
25875,12584.0
26731,14672.0
28443,9280.0
29299,8028.0
30155,7420.0
31011,7720.0
31867,8800.0
32723,10888.0
34435,9280.0
35291,13212.0
36147,12604.0
37003,12904.0
37859,13284.0
38715,15372.0
40427,9280.0
196,6673.0
1052,6864.0
1908,7552.0
2764,8950.0
4476,4033.0
5332,3991.0
6188,3898.0
7044,4089.0
7900,4777.0
8756,6175.0
10468,4033.0
11324,6766.0
12180,6673.0
13036,6864.0
13892,7552.0
14748,8950.0
16460,4033.0
17316,3991.0
18172,3898.0
19028,4089.0
19884,4777.0
20740,6175.0
22452,4033.0
23308,6766.0
24164,6673.0
25020,6864.0
25876,7552.0
26732,8950.0
28444,4033.0
29300,3991.0
30156,3898.0
31012,4089.0
31868,4806.0
32724,6204.0
34436,4033.0
35292,6795.0
36148,6702.0
37004,6893.0
37860,7581.0
38716,8979.0
40428,4033.0
197,3176.0
1053,3232.0
1909,3312.0
2765,3728.0
4477,3410.0
5333,2490.0
6189,2006.0
7045,2062.0
7901,2142.0
8757,2558.0
10469,3410.0
11325,3836.5
12181,3352.5
13037,3408.5
13893,3488.5
14749,3904.5
16461,3410.0
17317,2666.5
18173,2182.5
19029,2238.5
19885,2318.5
20741,2734.5
22453,3410.0
23309,3836.5
24165,3352.5
25021,3408.5
25877,3488.5
26733,3904.5
28445,3410.0
29301,2666.5
30157,2182.5
31013,2238.5
31869,2318.5
32725,2734.5
34437,3410.0
35293,3836.5
36149,3352.5
37005,3408.5
37861,3488.5
38717,3904.5
40429,3410.0
198,6696.0
1054,6864.0
1910,6880.0
2766,7904.0
4478,6488.0
5334,5312.0
6190,4560.0
7046,4728.0
7902,4744.0
8758,5768.0
10470,6488.0
11326,7448.0
12182,6696.0
13038,6864.0
13894,6880.0
14750,7904.0
16462,6488.0
17318,5312.0
18174,4560.0
19030,4728.0
19886,4744.0
20742,5768.0
22454,6488.0
23310,7448.0
24166,6696.0
25022,6864.0
25878,6880.0
26734,7904.0
28446,6488.0
29302,5312.0
30158,4560.0
31014,4728.0
31870,4960.0
32726,5984.0
34438,6488.0
35294,7664.0
36150,6912.0
37006,7080.0
37862,7096.0
38718,8120.0
40430,6488.0
199,11136.0
1055,10800.0
1911,11968.0
2767,13168.0
4479,9376.0
5335,7120.0
6191,7152.0
7047,6816.0
7903,7984.0
8759,9184.0
10471,9376.0
11327,11104.0
12183,11136.0
13039,10800.0
13895,11968.0
14751,13168.0
16463,9376.0
17319,7120.0
18175,7152.0
19031,6816.0
19887,7984.0
20743,9184.0
22455,9376.0
23311,11104.0
24167,11136.0
25023,10800.0
25879,11968.0
26735,13168.0
28447,9376.0
29303,7120.0
30159,7152.0
31015,6816.0
31871,8464.0
32727,9664.0
34439,9376.0
35295,11568.0
36151,11616.0
37007,11264.0
37863,12448.0
38719,13632.0
40431,9376.0
200,6112.0
1056,5928.0
1912,6108.0
2768,7569.0
4480,4507.0
5336,5845.0
6192,5250.0
7048,5066.0
7904,5246.0
8760,6273.0
10472,4507.0
11328,7141.0
12184,6547.0
13040,6362.0
13896,6543.0
14752,7569.0
16464,4507.0
17320,5845.0
18176,5250.0
19032,5066.0
19888,5246.0
20744,6273.0
22456,4507.0
23312,7141.0
24168,6547.0
25024,6362.0
25880,6543.0
26736,7569.0
29304,5845.0
30160,5250.0
31016,5066.0
31872,5246.0
32728,6273.0
34440,4507.0
35296,7141.0
36152,6547.0
37008,6362.0
37864,6543.0
38720,7569.0
40432,4507.0
201,12086.701962060817
1057,11928.955564026053
1913,12122.50470044639
2769,12568.473935436192
3625,14833.591958451027
4481,8825.18594341343
5337,11168.1030098731
6193,10773.110663727879
7049,10615.364265693115
7905,10808.913402113452
8761,11254.882637103254
9617,14833.591958451027
10473,8825.18594341343
11329,11574.807784506706
12185,11179.815438361484
13041,11022.06904032672
13897,11215.618176747057
14753,11661.587411736858
15609,13926.705434751693
16465,7918.299419714096
17321,10261.216486173767
18177,9866.224140028546
19033,9708.477741993782
19889,9902.026878414119
20745,10347.99611340392
21601,13926.705434751693
22457,7918.299419714096
23313,11574.807784506706
24169,11179.815438361484
25025,11022.06904032672
25881,11215.618176747057
26737,11661.587411736858
27593,13926.705434751693
28449,7918.299419714096
29305,10261.216486173767
30161,9866.224140028546
31017,9708.477741993782
31873,9902.026878414119
32729,10347.99611340392
33585,13926.705434751693
34441,7918.299419714096
35297,11574.807784506706
36153,11179.815438361484
37009,11022.06904032672
37865,11215.618176747057
38721,11661.587411736858
39577,13926.705434751693
40433,7918.299419714096
202,20306.06758276122
1058,19801.853787479435
1914,20096.41737508167
2770,21376.644449811844
3626,28450.328358208957
4482,17538.425373134338
5338,19043.797075348637
6194,17320.632715788477
7050,16816.418920506687
7906,17110.982508108922
8762,18391.209582839096
9618,28450.328358208957
10474,17538.425373134338
11330,22029.231942321385
12186,20306.06758276122
13042,19801.853787479435
13898,20096.41737508167
14754,21376.644449811844
15610,28450.328358208957
16466,17538.425373134338
17322,19043.797075348637
18178,17320.632715788477
19034,16891.31470618154
19890,17185.878293783775
20746,18466.10536851395
21602,28450.328358208957
22458,17538.425373134338
23314,22104.127727996238
24170,20380.963368436074
25026,19876.749573154288
