Id,Sales
9791,-0.12669502
9792,-0.16507451
9793,-0.13567057
9794,-0.17053474
9795,-0.14369716
9796,-0.17024034
9797,-0.1220174
9798,-0.12951921
9799,-0.17474319
9800,-0.15136334
9801,-0.14990215
9802,-0.1687513
9803,-0.14004363
9804,-0.15502475
9805,-0.15325403
9806,-0.16621614
9807,-0.14485349
9808,-0.14070567
9809,8074.8325
9810,-0.14227837
9811,-0.1429357
9812,-0.17724921
9813,-0.15643623
9814,-0.15420365
9815,-0.1526501
9816,-0.1638079
9817,-0.14793833
9818,-0.1520723
9819,2327.438
9820,-0.12936085
9821,-0.16326524
9822,-0.13906376
9823,4970.603
9824,-0.13361077
9825,-0.13376522
9826,-0.11517723
9827,-0.17184389
9828,-0.13283686
9829,-0.12651464
9830,-0.13505526
9831,-0.14693993
9832,-0.16171941
9833,-0.12426815
9834,-0.13188264
9835,-0.14731874
9836,-0.16606192
9837,-0.123267196
9838,-0.12891042
9839,-0.032108795
9840,-0.12377614
9841,-0.20053789
9842,-0.12695384
9843,-0.16736452
9844,-0.14572565
9845,-0.09033986
9846,-0.17446527
9847,-0.17033742
9848,-0.15734601
9849,-0.15075848
9850,21815.506
9851,-0.1586926
9852,-0.1437141
9853,-0.13359371
9854,-0.15216196
9855,-0.15386498
9856,-0.13708924
9857,-0.16995856
9858,-0.18152133
9859,-0.1681365
9860,-0.12557034
9861,-0.14847355
9862,-0.16581303
9863,-0.17746241
9864,5332.42
9865,-0.15796262
9866,-0.1587787
9867,-0.1601137
9868,-0.17763293
9869,-0.14605188
9870,-0.14239047
9871,-0.12814651
9872,-0.14158082
9873,-0.1284659
9874,-0.13593319
9875,-0.15246302
9876,-0.16554987
9877,-0.16370766
9878,-0.15602542
9879,-0.120980635
9880,-0.17382045
9881,-0.1560041
9882,-0.13428994
9883,-0.15028147
9884,-0.15233603
9885,-0.15785864
9886,-0.16055286
9887,-0.15906884
9888,-0.17695966
9889,-0.17558125
9890,-0.16153483
9891,-0.16996698
9892,-0.1287301
9893,-0.17503445
9894,-0.13882199
9895,-0.121158965
9896,-0.13148543
9897,-0.16462515
9898,-0.1492738
9899,-0.14240524
9900,-0.1227312
9901,-0.1435624
9902,-0.13871287
9903,-0.15119809
9904,-0.14101608
9905,-0.16638401
9906,-0.15800437
9907,-0.14780444
9908,-0.15489584
9909,-0.17486037
9910,-0.13516174
9911,-0.14803757
9912,-0.16879733
9913,-0.14554515
9914,-0.15016845
9915,-0.16949816
9916,-0.14139692
9917,-0.13460436
9918,-0.16555975
9919,-0.14765811
9920,-0.15721954
9921,-0.16115935
9922,-0.16317658
9923,-0.18748397
9924,-0.18592027
9925,-0.1660642
9926,-0.13382713
9927,-0.13660833
9928,-0.1656896
9929,-0.106267504
9930,-0.16338341
9931,-0.15157753
9932,-0.15157275
9933,-0.14516437
9934,-0.17232633
9935,-0.15596859
9936,-0.14338641
9937,-0.16233018
9938,-0.178024
9939,13415.191
9940,-0.21428213
9941,-0.14753562
9942,-0.16291144
9943,-0.1248087
9944,-0.12427399
9945,-0.1796641
9946,-0.12857041
9947,-0.18120275
9948,-0.16572413
9949,-0.17308417
9950,-0.15139903
9951,-0.18912286
9952,-0.18210995
9953,-0.14580561
9954,-0.100361355
9955,-0.1572567
9956,-0.16953227
9957,-0.18753526
9958,-0.15786874
9959,-0.19144382
9960,-0.17643687
9961,-0.14767914
9962,-0.13151744
9963,-0.13853163
9964,-0.16448636
9965,-0.2013017
9966,-0.1824568
9967,-0.1498689
9968,-0.14438526
9969,-0.17354055
9970,-0.17841518
9971,-0.16536261
9972,-0.17976873
9973,-0.16570461
9974,-0.15374172
9975,-0.147984
9976,-0.1304326
9977,-0.15264788
9978,-0.14459543
9979,-0.12655786
9980,-0.15939407
9981,-0.14034002
9982,-0.15627694
9983,3116.201
9984,16104.124
9985,-0.18598884
9986,-0.16310245
9987,-0.16114405
9988,-0.15665546
9989,-0.15290993
9990,-0.11686138
9991,-0.14158864
9992,-0.13725005
9993,-0.16519852
9994,-0.1130131
9995,-0.15976925
9996,-0.12195811
9997,-0.16265355
9998,-0.15088086
9999,-0.15677363
10000,-0.15323155
10001,-0.18089691
10002,-0.11812531
10003,-0.15904436
10004,-0.14903834
10005,-0.1199736
10006,-0.13835813
10007,-0.14541759
10008,-0.16697806
10009,-0.11660565
10010,-0.15470524
10011,-0.13555264
10012,12408.2295
10013,-0.1607295
10014,-0.14261214
10015,-0.11178837
10016,-0.16617905
10017,-0.13735776
10018,-0.15556087
10019,-0.16275547
10020,-0.1333645
10021,-0.16485634
10022,-0.14251722
10023,-0.13210057
10024,-0.14158864
10025,-0.13391627
10026,-0.14723071
10027,-0.11710075
10028,-0.16041985
10029,-0.14334166
10030,-0.16777371
10031,-0.13081667
10032,-0.17382757
10033,-0.12985298
10034,-0.17218584
10035,-0.14473206
10036,-0.1585885
10037,-0.07058491
10038,-0.14074896
10039,-0.1542776
10040,-0.17661257
10041,-0.1342102
10042,-0.1560732
10043,-0.13904998
10044,-0.12372135
10045,-0.14744526
10046,-0.1844843
10047,-0.13928083
10048,-0.16737475
10049,-0.13079844
10050,-0.1813812
10051,-0.1918971
10052,-0.13836817
10053,-0.11921704
10054,-0.15260921
10055,-0.15427679
10056,-0.16107845
10057,-0.12899898
10058,-0.17084141
10059,-0.122549884
10060,-0.13866287
10061,-0.1479882
10062,-0.17558621
10063,-0.13824435
10064,-0.15761489
10065,-0.17798603
10066,-0.16651276
10067,-0.16656527
10068,-0.14993954
10069,-0.13259469
10070,-0.15494221
10071,-0.13664734
10072,-0.16732311
10073,-0.13486524
10074,-0.15488866
10075,-0.12752704
10076,-0.12709059
10077,-0.16901118
10078,-0.16010554
10079,-0.11492039
10080,-0.1444752
10081,-0.16138396
10082,2266.7766
10083,-0.16449524
10084,-0.12259609
10085,-0.160575
10086,1860.7236
10087,-0.1360669
10088,-0.11538039
10089,-0.12508978
10090,-0.121671885
10091,-0.16946171
10092,-0.12522319
10093,-0.16944319
10094,-0.14171253
10095,-0.1571081
10096,-0.14941189
10097,-0.16884236
10098,-0.16218655
10099,-0.13184641
10100,-0.1559812
10101,-0.18808141
10102,-0.12222692
10103,-0.16224653
10104,-0.1664818
10105,-0.16766056
10106,-0.14365989
10107,-0.12584062
10108,-0.13199542
10109,-0.21837264
10110,-0.16040507
10111,-0.1493134
10112,-0.17195691
10113,-0.15553604
10114,-0.17702398
10115,-0.18230873
10116,-0.1365537
10117,-0.13754252
10118,-0.2023818
10119,-0.13569306
10120,-0.14614488
10121,-0.15003084
10122,-0.14989099
10123,-0.1744249
10124,-0.14915557
10125,-0.13303652
10126,-0.1429659
10127,-0.18650112
10128,-0.15609832
10129,-0.15123326
10130,-0.17461848
10131,-0.14690705
10132,-0.15732089
10133,-0.16403319
10134,-0.1669085
10135,-0.13687825
10136,-0.14577869
10137,1619.9272
10138,-0.17363207
10139,-0.16353856
10140,-0.12649524
10141,-0.158418
10142,-0.14388828
10143,-0.13962534
10144,-0.16026407
10145,-0.13083027
10146,-0.16368237
10147,-0.14397562
10148,-0.16563797
10149,-0.1562398
10150,-0.1290144
10151,-0.1441922
10152,11372.837
10153,-0.14929478
10154,-0.15332057
10155,-0.15026157
10156,-0.13710892
10157,-0.11755696
10158,-0.17331016
10159,-0.15091963
10160,-0.1521747
10161,-0.1580218
10162,-0.15947433
10163,-0.16118804
10164,-0.16352612
10165,-0.16494514
10166,-0.13483125
10167,-0.19176222
10168,-0.13626544
10169,-0.15613757
10170,-0.16788656
10171,-0.1651279
10172,-0.17914225
10173,-0.16831571
10174,-0.13234772
10175,-0.14780548
10176,-0.16095369
10177,-0.14262973
10178,-0.1552153
10179,-0.16203186
10180,-0.15110025
10181,-0.17547686
10182,-0.13469672
10183,-0.17092717
10184,-0.14205705
10185,-0.19676396
10186,-0.15212801
10187,-0.16079503
10188,-0.14170495
10189,-0.13248989
10190,-0.13175693
10191,-0.074343644
10192,-0.13918035
10193,-0.15314983
10194,-0.18749583
10195,-0.14340772
10196,-0.17947274
10197,-0.13473001
10198,-0.1631945
10199,-0.18466194
10200,-0.15774328
10201,-0.14765339
10202,-0.15123068
10203,-0.14881872
10204,-0.1567349
10205,-0.1695165
10206,-0.16125755
10207,-0.1638797
10208,-0.15290613
10209,-0.16114475
10210,-0.16042529
10211,-0.20939423
10212,-0.13627696
10213,-0.16216762
10214,-0.15901935
10215,-0.1558017
10216,3486.2942
10217,-0.16295438
10218,-0.15766384
10219,-0.14156556
10220,-0.13376084
10221,-0.15157731
10222,-0.15470926
10223,-0.151879
10224,-0.16054106
10225,-0.1418262
10226,-0.13481389
10227,-0.16865976
10228,-0.12915727
10229,-0.16488163
10230,-0.13398567
10231,-0.15560578
10232,-0.14130224
10233,-0.13403666
10234,-0.1603987
10235,-0.15818767
10236,-0.14305006
10237,-0.16990021
10238,-0.14763404
10239,-0.13304067
10240,-0.12781806
10241,-0.14806601
10242,-0.16905493
10243,-0.131422
10244,-0.14592752
10245,-0.18526511
10246,-0.16413589
10247,-0.1451959
10248,-0.14501256
10249,-0.16190283
10250,-0.13279808
10251,-0.15565327
10252,-0.1316921
10253,-0.14144962
10254,-0.11484808
10255,-0.16292915
10256,-0.12643479
10257,13625.453
10258,4988.272
10259,-0.18298072
10260,-0.12974492
10261,-0.17542528
10262,-0.1304159
10263,-0.15142152
10264,-0.1472449
10265,-0.13468474
10266,-0.15163134
10267,-0.15096338
10268,-0.1603025
10269,-0.15849218
10270,-0.15732434
10271,-0.14899173
10272,-0.1372095
10273,4030.9521
10274,3602.7747
10275,6198.6885
10276,3043.8667
10277,5670.1226
10278,4258.572
10279,5331.448
10280,5402.08
10281,3714.8623
10282,2953.6025
10283,5189.8965
10284,4863.08
10285,4048.6208
10286,5270.194
10287,4517.176
10288,3021.336
10289,3898.4443
10290,6728.452
10291,7398.7075
10292,5969.336
10293,6517.2812
10294,3012.9626
10295,5014.678
10296,2112.0125
10297,7441.1055
10298,7533.6294
10299,9105.462
10300,5338.0327
10301,2520.807
10302,4374.0923
10303,5207.8433
10304,7258.256
10305,3833.6091
10306,5043.9893
10307,4179.086
10308,5121.823
10309,2377.368
10310,6770.246
10311,3703.7944
10312,6637.5625
10313,5353.3555
10314,3450.5735
10315,7800.4385
10316,5391.5737
10317,4683.803
10318,3458.8027
10319,6409.9917
10320,9623.67
10321,5299.188
10322,4770.3926
10323,7987.5464
10324,6974.1494
10325,5025.7446
10326,5882.5747
10327,2083.4744
10328,2400.0723
10329,4408.003
10330,5357.3555
10331,7620.3438
10332,7142.5503
10333,3624.9795
10334,7357.2793
10335,7362.3965
10336,4739.8174
10337,2740.5688
10338,9614.038
10339,3128.9265
10340,3943.653
10341,6624.009
10342,3435.278
10343,4710.9297
10344,2698.2812
10345,5145.0234
10346,4609.8486
10347,5096.4624
10348,7338.6084
10349,6563.4375
10350,5166.0557
10351,2961.6355
10352,6490.035
10353,11183.429
10354,4850.192
10355,2772.223
10356,5766.036
10357,5282.9316
10358,5887.9907
10359,8754.187
10360,2031.3885
10361,6826.8813
10362,4290.555
10363,5104.2905
10364,6336.1475
10365,2406.4255
10366,3847.3108
10367,4358.9434
10368,6973.1323
10369,6106.3623
10370,3731.7974
10371,3962.7874
10372,6243.2627
10373,5646.586
10374,4734.928
10375,5471.023
10376,3762.7961
10377,5957.971
10378,4210.838
10379,2792.6062
10380,4737.0913
10381,5793.712
10382,5525.713
10383,6442.9995
10384,7305.9863
10385,3542.7275
10386,7223.3857
10387,2887.697
10388,3204.9995
10389,7269.639
10390,5854.6694
10391,6600.9126
10392,8453.25
10393,6069.8594
10394,4493.9634
10395,6141.2915
10396,6605.144
10397,3697.0942
10398,2507.2913
10399,4579.381
10400,4285.042
10401,4379.3115
10402,2955.2908
10403,5119.567
10404,5711.632
10405,5316.6753
10406,5212.0674
10407,2650.765
10408,5667.814
10409,6198.1445
10410,3050.922
10411,5219.8286
10412,3066.709
10413,4940.399
10414,3124.2407
10415,3959.326
10416,4129.1616
10417,6513.739
10418,5635.512
10419,6119.2764
10420,12393.751
10421,3623.7656
10422,4523.7124
10423,9331.165
10424,4842.44
10425,7511.939
10426,5882.916
10427,5084.1055
10428,5669.3657
10429,3959.855
10430,4575.158
10431,7004.7896
10432,4740.333
10433,2445.1343
10434,3114.5515
10435,6761.3726
10436,8611.293
10437,5076.5176
10438,5367.232
10439,3806.6433
10440,2168.6978
10441,1731.1077
10442,3369.2683
10443,4972.723
10444,6401.1143
10445,4638.975
10446,4229.448
10447,7219.667
10448,7114.863
10449,6507.1
10450,4328.4814
10451,7123.873
10452,8187.9307
10453,3192.4368
10454,5000.811
10455,4572.362
10456,5855.6357
10457,2659.5674
10458,4490.3213
10459,4152.1533
10460,7892.738
10461,5393.7856
10462,6296.349
10463,6415.931
10464,4257.069
10465,6913.9307
10466,16081.425
10467,7531.912
10468,3416.399
10469,3065.232
10470,5567.009
10471,6780.5786
10472,3808.7974
10473,8376.562
10474,16337.039
10475,4610.843
10476,2456.143
10477,9335.58
10478,3045.7954
10479,5042.012
10480,3009.6362
10481,5379.3477
10482,3749.4785
10483,5438.011
10484,4643.349
10485,4822.2275
10486,8134.338
10487,5419.4165
10488,5247.5854
10489,6749.69
10490,4940.224
10491,5473.256
10492,7700.598
10493,4475.124
10494,4955.955
10495,3668.739
10496,3058.9312
10497,5069.1616
10498,4497.8145
10499,4282.627
10500,7277.1733
10501,7228.541
10502,6587.377
10503,3857.5046
10504,3807.0935
10505,3815.6155
10506,4619.6743
10507,5723.449
10508,2681.7288
10509,5971.922
10510,4681.021
10511,7076.4487
10512,4955.7236
10513,3896.9534
10514,2818.4355
10515,2297.3604
10516,7518.1743
10517,4912.3267
10518,5163.5874
10519,11343.308
10520,6812.331
10521,3900.847
10522,4898.607
10523,2283.7844
10524,3740.2725
10525,3621.4988
10526,3521.2615
10527,7681.291
10528,4289.242
10529,7634.873
10530,9276.183
10531,5503.048
10532,5096.6323
10533,4487.0547
10534,4584.446
10535,4293.5156
10536,10238.87
10537,5583.8623
10538,6068.157
10539,2823.9624
10540,5163.0957
10541,4897.5093
10542,7023.14
10543,5974.742
10544,4687.911
10545,6185.7715
10546,4552.4385
10547,7635.8994
10548,6195.7505
10549,5990.286
10550,7834.462
10551,6294.2896
10552,7674.678
10553,3321.951
10554,4800.4146
10555,4310.1387
10556,7685.6963
10557,6376.088
10558,6194.817
10559,5691.173
10560,7462.186
10561,4299.5073
10562,5983.4854
10563,5641.294
10564,2748.7986
10565,10718.957
10566,14671.416
10567,6275.6104
10568,5548.1426
10569,6442.871
10570,7289.4
10571,7260.0146
10572,2551.2583
10573,4070.065
10574,5036.1387
10575,7482.2134
10576,2370.8318
10577,3788.3132
10578,4702.7085
10579,4291.1245
10580,4462.732
10581,2795.1357
10582,2635.42
10583,6576.2026
10584,3136.039
10585,4050.788
10586,5168.476
10587,4456.798
10588,8294.413
10589,10036.245
10590,4540.456
10591,6678.23
10592,5382.0425
10593,9057.251
10594,4571.5117
10595,2565.3499
10596,4575.4204
10597,10466.335
10598,3709.374
10599,6395.713
10600,2000.286
10601,3339.0757
10602,5337.1113
10603,5870.5728
10604,4873.6025
10605,8042.8486
10606,7900.119
10607,6728.421
10608,3760.8047
10609,9905.628
10610,1803.574
10611,3154.1545
10612,5840.3916
10613,4085.8306
10614,9129.959
10615,2398.0085
10616,4501.6265
10617,5233.8936
10618,7041.4917
10619,8668.02
10620,4222.551
10621,2691.662
10622,7311.076
10623,8884.566
10624,4125.1343
10625,4667.2705
10626,7405.5767
10627,5282.695
10628,4227.7017
10629,3457.7036
10630,6778.413
10631,4152.593
10632,11485.791
10633,6615.4844
10634,12172.751
10635,5898.233
10636,3931.3857
10637,1927.5175
10638,5244.1724
10639,4956.4233
10640,4586.764
10641,8197.706
10642,5010.5044
10643,2453.8115
10644,6050.547
10645,3077.7551
10646,7949.8184
10647,6537.646
10648,6182.975
10649,7287.453
10650,3995.4604
10651,6383.7305
10652,6579.0825
10653,4822.4897
10654,5918.5547
10655,3391.619
10656,7797.515
10657,5363.445
10658,3097.2273
10659,4287.389
10660,7129.72
10661,5302.666
10662,3325.5337
10663,4847.3335
10664,4679.5474
10665,4692.6133
10666,4652.9834
10667,8940.064
10668,4135.062
10669,3312.7324
10670,5295.565
10671,4875.602
10672,2720.1033
10673,4475.3335
10674,7455.1997
10675,6044.024
10676,9673.069
10677,7547.6616
10678,6459.349
10679,5545.3335
10680,3904.1006
10681,9024.948
10682,6992.246
10683,5586.701
10684,4689.105
10685,5151.3286
10686,4113.1655
10687,2073.2788
10688,10625.789
10689,5529.034
10690,5078.0566
10691,4248.2505
10692,1319.3369
10693,7434.4165
10694,5286.9497
10695,4789.099
10696,3621.1467
10697,4970.542
10698,4757.3647
10699,3658.723
10700,8213.327
10701,4122.227
10702,3978.3806
10703,3120.2466
10704,2357.1484
10705,4440.3633
10706,11530.187
10707,3653.5435
10708,5187.358
10709,4673.9897
10710,3405.625
10711,2927.1814
10712,5354.714
10713,2430.926
10714,8186.502
10715,5260.656
10716,2519.1855
10717,7216.5474
10718,2291.0945
10719,3568.89
10720,8352.684
10721,6623.832
10722,7573.3184
10723,2233.9602
10724,4274.66
10725,4237.181
10726,3667.329
10727,14987.052
10728,10058.41
10729,4688.4834
10730,2818.9263
10731,4939.947
10732,3943.9238
10733,2243.3916
10734,6860.6885
10735,4287.078
10736,4906.529
10737,6031.831
10738,4209.436
10739,4123.2964
10740,4879.9707
10741,6010.902
10742,5723.5806
10743,2525.841
10744,4702.0312
10745,5790.3145
10746,7400.8955
10747,5099.2095
10748,6621.64
10749,1869.0146
10750,8450.9375
10751,4458.5244
10752,2648.846
10753,3951.218
10754,4027.358
10755,4056.8354
10756,5939.128
10757,3786.8213
10758,5504.9326
10759,4519.2104
10760,6567.045
10761,6968.378
10762,4176.133
10763,6849.9253
10764,5165.5283
10765,2293.438
10766,9849.498
10767,3456.837
10768,2959.6838
10769,5457.8413
10770,8882.744
10771,8083.1465
10772,3454.898
10773,4243.398
10774,5869.3193
10775,5972.0815
10776,3888.6797
10777,7169.5312
10778,2672.1975
10779,3859.1465
10780,3360.864
10781,3126.0564
10782,2513.9707
10783,6726.5654
10784,5985.374
10785,4977.445
10786,4364.848
10787,6926.9346
10788,6920.331
10789,4128.0586
10790,4584.1616
10791,4929.7876
10792,6299.3467
10793,4542.3057
10794,1779.6245
10795,5707.7266
10796,5123.495
10797,5570.318
10798,4905.336
10799,2530.84
10800,8169.8716
10801,2413.7087
10802,7824.4473
10803,4385.096
10804,3951.2747
10805,6992.7065
10806,3366.6304
10807,3891.437
10808,7699.5703
10809,2447.4612
10810,5934.349
10811,8443.903
10812,5931.9604
10813,2336.646
10814,4370.848
10815,2944.302
10816,1913.1323
10817,4441.782
10818,5408.6177
10819,4670.5977
10820,3821.2434
10821,4381.8604
10822,3852.2576
10823,7918.375
10824,4599.079
10825,5086.492
10826,3705.1548
10827,4920.8525
10828,5024.93
10829,5557.4697
10830,6889.1465
10831,6594.1733
10832,7241.059
10833,5051.4863
10834,4737.1094
10835,2617.253
10836,4840.999
10837,7664.3564
10838,6016.9194
10839,5795.3643
10840,12501.0
10841,2768.3616
10842,4303.602
10843,3653.418
10844,7368.5225
10845,8471.726
10846,6791.946
10847,6692.916
10848,6975.2944
10849,6872.811
10850,5923.8975
10851,4367.9507
10852,2013.1488
10853,4187.506
10854,2911.7305
10855,2721.549
10856,6369.699
10857,15177.023
10858,4758.881
10859,2834.6294
10860,4009.6985
10861,3818.627
10862,5106.189
10863,1882.6597
10864,5702.247
10865,5908.2725
10866,3170.321
10867,9828.317
10868,10784.195
10869,3004.461
10870,4684.889
10871,3309.4412
10872,3538.8098
10873,3747.0254
10874,7691.848
10875,3242.5864
10876,3973.147
10877,4181.8213
10878,4751.8447
10879,4324.016
10880,6382.5615
10881,2867.4539
10882,7186.887
10883,5876.949
10884,4210.8984
10885,3527.1956
10886,3495.3015
10887,4236.288
10888,3846.346
10889,8629.957
10890,3774.1597
10891,3415.408
10892,5621.4517
10893,5126.5156
10894,5154.725
10895,4330.6704
10896,4899.49
10897,8577.365
10898,5941.7285
10899,5296.939
10900,3212.591
10901,3863.2717
10902,5830.0103
10903,3443.701
10904,4271.045
10905,4388.2183
10906,10804.64
10907,6135.5244
10908,3885.3982
10909,5027.3555
10910,4309.0776
10911,5925.9043
10912,4699.3813
10913,7961.8525
10914,5667.2246
10915,4491.8037
10916,3648.149
10917,1808.4458
10918,3685.2424
10919,18568.562
10920,1877.1753
10921,4305.713
10922,5509.4077
10923,5967.241
10924,5121.095
10925,7089.5073
10926,4919.815
10927,5408.9946
10928,2563.273
10929,6766.0234
10930,3545.4895
10931,5531.0967
10932,8222.851
10933,3543.4001
10934,7013.3535
10935,5728.272
10936,2984.49
10937,5553.686
10938,5803.7837
10939,2283.179
10940,7437.267
10941,6029.2896
10942,4128.134
10943,9049.136
10944,7155.8604
10945,5924.5195
10946,3975.4563
10947,3219.5305
10948,4716.99
10949,2747.2544
10950,5508.141
10951,2161.9092
10952,4928.0483
10953,2546.338
10954,4807.994
10955,4805.7705
10956,4121.4604
10957,4708.036
10958,7826.186
10959,4396.4507
10960,6748.9243
10961,4665.285
10962,5411.771
10963,7969.3965
10964,5992.9155
10965,3238.061
10966,4523.9844
10967,4530.635
10968,3541.4604
10969,10496.296
10970,4905.4478
10971,4741.093
10972,7479.615
10973,5941.207
10974,1779.6688
10975,9363.07
10976,7349.7676
10977,5371.7183
10978,6557.9185
10979,5951.212
10980,7135.203
10981,4489.5244
10982,3763.6653
10983,2913.2673
10984,5279.7983
10985,6517.0327
10986,2503.1025
10987,7022.9116
10988,6103.7705
10989,4385.862
10990,6452.7847
10991,4105.682
10992,6060.846
10993,2564.3577
10994,4173.425
10995,4338.142
10996,3276.9077
10997,5468.591
10998,6129.8447
10999,6916.754
11000,5219.729
11001,3588.3105
11002,5269.218
11003,5966.4277
11004,6335.247
11005,2749.436
11006,2599.4753
11007,7428.497
11008,5393.914
11009,3434.6917
11010,6860.447
11011,6025.983
11012,5443.964
11013,4430.3027
11014,1520.3113
11015,5394.7373
11016,5346.3745
11017,4473.912
11018,7645.833
11019,5762.556
11020,3063.5156
11021,4970.058
11022,2726.0369
11023,966.7579
11024,5601.829
11025,8218.288
11026,4813.2437
11027,3900.1743
11028,2654.575
11029,4239.9346
11030,6467.296
11031,5107.8804
11032,7593.8394
11033,3400.0222
11034,3546.423
11035,2960.7854
11036,5513.666
11037,2864.4766
11038,2284.1091
11039,3792.327
11040,3315.5938
11041,6118.3433
11042,3712.347
11043,4726.147
11044,4699.256
11045,6679.8354
11046,4121.366
11047,3457.8691
11048,8369.384
11049,6168.696
11050,5554.412
11051,1784.8787
11052,4460.809
11053,4862.811
11054,3595.1357
11055,6821.661
11056,7520.24
11057,5715.0156
11058,5427.549
11059,5264.772
11060,6441.685
11061,9600.349
11062,2628.5222
11063,3266.1714
11064,4646.052
11065,5090.705
11066,4943.883
11067,6817.1343
11068,6065.698
11069,5397.028
11070,2472.3071
11071,5166.7114
11072,6215.8345
11073,2894.7761
11074,5524.2734
11075,2856.9033
11076,6237.418
11077,4690.044
11078,4880.3247
11079,5456.3984
11080,3664.175
11081,4308.3306
11082,6012.519
11083,4439.6133
11084,7428.717
11085,4908.753
11086,7435.6855
11087,4514.828
11088,3286.7725
11089,7453.864
11090,2494.041
11091,8583.282
11092,4968.5557
11093,4286.211
11094,6164.8257
11095,4051.325
11096,3900.2036
11097,5773.207
11098,2644.1777
11099,2541.7373
11100,5306.031
11101,5365.4146
11102,8945.584
11103,5416.2227
11104,4798.5376
11105,3207.7524
11106,5481.396
11107,2795.325
11108,9041.379
11109,6357.523
11110,11925.602
11111,4875.3975
11112,4760.0063
11113,6905.08
11114,6792.3145
11115,2646.8025
11116,7674.093
11117,5775.7017
11118,5077.461
11119,5159.742
11120,4282.018
11121,2746.5012
11122,4524.8867
11123,3160.6125
11124,2352.0205
11125,6219.5527
11126,5075.9116
11127,20857.713
11128,7203.2686
11129,4641.9014
11130,7519.1216
11131,10540.045
11132,6327.0825
11133,7671.114
11134,5860.3237
11135,7605.8936
11136,7977.732
11137,5642.87
11138,5751.985
11139,7328.0684
11140,8241.971
11141,7597.643
11142,8510.1455
11143,5875.357
11144,5210.417
11145,5954.307
11146,10929.908
11147,10363.389
11148,9487.476
11149,8071.8906
11150,3880.8423
11151,6348.2036
11152,4527.7314
11153,8532.22
11154,11145.149
11155,9705.034
11156,6059.378
11157,5170.769
11158,4129.776
11159,6554.3726
11160,10419.613
11161,6848.9785
11162,5814.3394
11163,5782.885
11164,7632.608
11165,3803.351
11166,8141.416
11167,4715.6865
11168,7783.4346
11169,7255.8613
11170,6054.8364
11171,8671.542
11172,6639.145
11173,5304.4727
11174,6762.714
11175,7840.091
11176,12088.007
11177,6414.9463
11178,8067.0273
11179,7308.071
11180,9557.673
11181,6545.3955
11182,10247.477
11183,4642.915
11184,4783.164
11185,6101.4956
11186,6416.5
11187,10032.542
11188,8499.633
11189,5725.694
11190,8184.246
11191,7086.405
11192,9864.597
11193,4014.5432
11194,13352.694
11195,4882.3037
11196,6165.3496
11197,8691.887
11198,4893.246
11199,6208.6113
11200,6846.333
11201,7596.9907
11202,6017.0405
11203,6197.524
11204,7913.86
11205,8065.249
11206,8013.2236
11207,5236.1353
11208,7567.773
11209,12758.32
11210,7153.902
11211,4540.088
11212,7674.525
11213,6154.104
11214,6437.741
11215,8535.702
11216,4097.7046
11217,8678.6
11218,6180.894
11219,7473.8184
11220,7544.6816
11221,5291.026
11222,6020.226
11223,5323.485
11224,8987.385
11225,8929.14
11226,4865.762
11227,4825.7983
11228,7295.59
11229,6376.5137
11230,6492.798
11231,8784.983
11232,6809.329
11233,8241.397
11234,6028.334
11235,4745.119
11236,6972.8267
11237,8951.531
11238,7564.259
11239,9084.867
11240,8769.128
11241,5987.39
11242,9259.697
11243,6033.0454
11244,7221.4155
11245,9731.663
11246,6708.5034
11247,10541.742
11248,8747.617
11249,8218.656
11250,6591.997
11251,7852.9556
11252,8658.112
11253,6458.782
11254,3903.6018
11255,5123.8027
11256,8007.776
11257,5704.5923
11258,4770.443
11259,8737.62
11260,5955.0503
11261,6013.736
11262,6053.537
11263,5465.426
11264,7335.3687
11265,7360.164
11266,6881.0034
11267,6544.166
11268,5905.303
11269,6770.3813
11270,4018.7546
11271,6874.161
11272,5668.3926
11273,9050.75
11274,7558.8994
11275,6528.8784
11276,12295.372
11277,4996.1484
11278,5796.9126
11279,11085.655
11280,7442.4614
11281,9668.227
11282,8322.774
11283,6367.537
11284,6739.95
11285,5650.454
11286,7760.6333
11287,11150.158
11288,6586.3086
11289,3459.2449
11290,5009.5005
11291,8771.889
11292,9979.689
11293,6740.3877
11294,6951.662
11295,4856.5854
11296,5239.233
11297,3350.013
11298,5275.1064
11299,6602.663
11300,7659.066
11301,6861.5127
11302,7115.766
11303,8391.436
11304,9832.631
11305,8166.3345
11306,5341.252
11307,9773.615
11308,11176.232
11309,6216.57
11310,7591.1167
11311,5659.1704
11312,6937.4937
11313,4339.7603
11314,7057.676
11315,5759.0117
11316,9674.157
11317,7590.9565
11318,8974.031
11319,7968.7285
11320,5783.569
11321,8956.349
11322,18156.78
11323,10305.52
11324,5566.898
11325,3301.561
11326,6493.925
11327,8291.043
11328,6195.8335
11329,12539.559
11330,21039.922
11331,4367.776
11332,5427.5747
11333,8674.132
11334,5371.503
11335,8273.23
11336,6773.1973
11337,7933.358
11338,4901.075
11339,7106.493
11340,6801.9355
11341,7742.216
11342,9956.587
11343,6952.823
11344,6380.5103
11345,7253.003
11346,5604.036
11347,5381.1543
11348,7771.4766
11349,6384.5957
11350,6059.429
11351,7412.2754
11352,6071.741
11353,5927.419
11354,7464.585
11355,7190.411
